carat,price,cut_enc,color_enc,clarity_enc
1.1628053997719248,7549,-0.8011752027330622,-0.8185436310699651,-0.028296033914769446
-0.9758976138825057,925,0.9814128818525827,-0.23396983155074638,2.39510476363368
1.2886114593986557,9088,-1.6924692450258847,-0.8185436310699651,-0.028296033914769446
-0.032352166682021705,3454,0.9814128818525827,1.5197515670069097,-1.2399964326889943
0.44990439522044784,6777,-0.8011752027330622,-0.23396983155074638,0.5775541654723431
0.21925995257144068,4617,-0.8011752027330622,-0.8185436310699651,1.1834043648594554
0.9111932805184622,6015,0.9814128818525827,-1.9876912301084024,-0.028296033914769446
0.21925995257144068,4137,0.09011883955976023,-0.23396983155074638,-0.028296033914769446
-1.0178329670914161,435,-0.8011752027330622,-1.4031174305891838,-0.028296033914769446
0.2402276291758959,3924,-1.6924692450258847,0.3506039679684723,-0.6341462333018819
-0.49364105198003605,1778,0.9814128818525827,0.3506039679684723,-0.028296033914769446
0.2402276291758959,2464,0.09011883955976023,0.935177767487691,-1.8458466320761069
-1.0388006436958714,759,-0.8011752027330622,0.935177767487691,1.1834043648594554
2.903122557941707,15465,0.09011883955976023,-1.9876912301084024,-0.028296033914769446
0.554742778242724,2968,0.09011883955976023,-1.4031174305891838,-1.2399964326889943
-1.0388006436958714,868,0.9814128818525827,0.3506039679684723,1.7892545642465678
-0.9968652904869609,516,0.9814128818525827,0.935177767487691,-0.6341462333018819
-0.24202893272657366,2854,0.09011883955976023,0.3506039679684723,1.1834043648594554
-0.5565440817934018,1813,0.9814128818525827,-0.23396983155074638,0.5775541654723431
-0.5984794350023122,1656,0.9814128818525827,-0.23396983155074638,0.5775541654723431
-0.3258996391443945,3217,0.9814128818525827,0.3506039679684723,1.1834043648594554
0.5337751016382687,4364,0.9814128818525827,-1.9876912301084024,-1.2399964326889943
-0.9758976138825057,521,-0.8011752027330622,-0.8185436310699651,-0.028296033914769446
0.5757104548471792,4584,0.09011883955976023,-0.23396983155074638,-1.2399964326889943
2.567639732270423,13677,0.09011883955976023,0.935177767487691,-1.2399964326889943
-0.5565440817934018,1279,0.9814128818525827,0.3506039679684723,-1.2399964326889943
-0.8500915542557745,1026,0.09011883955976023,0.935177767487691,0.5775541654723431
2.735381145106065,14394,0.09011883955976023,-1.4031174305891838,-0.028296033914769446
-0.20009357951766346,2669,0.09011883955976023,0.3506039679684723,0.5775541654723431
1.498288225443208,10947,-0.8011752027330622,-0.23396983155074638,-0.6341462333018819
1.498288225443208,10570,0.09011883955976023,0.935177767487691,-1.2399964326889943
-0.8291238776513193,855,0.09011883955976023,1.5197515670069097,-1.2399964326889943
-1.0388006436958714,737,0.9814128818525827,-0.23396983155074638,1.7892545642465678
-0.6194471116067674,1759,0.9814128818525827,0.935177767487691,0.5775541654723431
-0.9758976138825057,1052,-1.6924692450258847,-0.23396983155074638,2.39510476363368
0.7224841910783653,3861,0.09011883955976023,-1.9876912301084024,-1.2399964326889943
-0.8081562010468643,1079,0.9814128818525827,0.935177767487691,0.5775541654723431
-1.0807359969047816,646,0.09011883955976023,0.935177767487691,1.1834043648594554
-0.032352166682021705,2431,0.9814128818525827,0.3506039679684723,-1.2399964326889943
1.8966740809278566,11888,0.09011883955976023,-1.4031174305891838,-0.028296033914769446
-0.4097703455622154,2570,0.9814128818525827,-0.23396983155074638,2.39510476363368
0.6176458080560896,6849,0.9814128818525827,0.935177767487691,-0.6341462333018819
0.03055086313134395,2673,0.9814128818525827,0.935177767487691,-1.2399964326889943
-0.6194471116067674,1603,-0.8011752027330622,-0.23396983155074638,0.5775541654723431
0.21925995257144068,3102,0.9814128818525827,-1.9876912301084024,-0.6341462333018819
0.44990439522044784,5411,-0.8011752027330622,0.935177767487691,-0.6341462333018819
-1.1855743799270577,530,-0.8011752027330622,0.935177767487691,1.7892545642465678
-0.8081562010468643,953,0.09011883955976023,0.935177767487691,-1.2399964326889943
-0.787188524442409,1103,0.9814128818525827,-0.23396983155074638,1.1834043648594554
0.4918397484293583,4424,-2.583763287318707,-0.23396983155074638,-0.6341462333018819
-0.6194471116067674,1715,-1.6924692450258847,-0.23396983155074638,1.1834043648594554
-0.9339622606735954,722,0.9814128818525827,0.935177767487691,-0.028296033914769446
0.44990439522044784,4185,-0.8011752027330622,-0.23396983155074638,-0.6341462333018819
-0.5355764051889464,2090,-1.6924692450258847,0.3506039679684723,0.5775541654723431
0.6176458080560896,5306,0.9814128818525827,0.3506039679684723,-1.2399964326889943
-1.0178329670914161,462,-1.6924692450258847,1.5197515670069097,-1.2399964326889943
1.5821589318610287,15991,0.09011883955976023,1.5197515670069097,-0.028296033914769446
-1.0178329670914161,565,0.9814128818525827,1.5197515670069097,-0.6341462333018819
-0.8081562010468643,935,0.9814128818525827,0.935177767487691,-0.028296033914769446
-0.787188524442409,921,-0.8011752027330622,-0.8185436310699651,1.1834043648594554
-1.1436390267181473,438,0.9814128818525827,-0.23396983155074638,0.5775541654723431
0.6805488378694553,4704,0.09011883955976023,-1.4031174305891838,-0.6341462333018819
-0.9758976138825057,723,0.9814128818525827,0.935177767487691,-0.028296033914769446
-0.7452531712334985,2250,-1.6924692450258847,1.5197515670069097,1.7892545642465678
-0.20009357951766346,2338,-0.8011752027330622,-0.23396983155074638,-0.028296033914769446
0.42893671861599264,4786,-1.6924692450258847,1.5197515670069097,-0.6341462333018819
0.44990439522044784,5303,0.09011883955976023,-0.8185436310699651,-0.028296033914769446
1.8966740809278566,7197,0.9814128818525827,-0.8185436310699651,-1.8458466320761069
0.42893671861599264,3465,-1.6924692450258847,-1.4031174305891838,-1.2399964326889943
-0.20009357951766346,3725,0.9814128818525827,-0.23396983155074638,1.1834043648594554
-0.4517056987711259,2509,0.9814128818525827,0.3506039679684723,1.1834043648594554
0.6595811612650001,5456,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
1.9805447873456774,16169,-0.8011752027330622,-0.23396983155074638,-0.028296033914769446
0.4708720718249031,9598,0.9814128818525827,0.3506039679684723,1.1834043648594554
1.6869973148833048,9376,0.9814128818525827,-1.4031174305891838,-0.6341462333018819
-1.1646067033226026,419,0.9814128818525827,0.3506039679684723,-0.028296033914769446
-0.787188524442409,867,-1.6924692450258847,-1.4031174305891838,1.7892545642465678
-1.0388006436958714,675,0.9814128818525827,-0.8185436310699651,0.5775541654723431
-0.8920269074646849,1033,0.9814128818525827,-0.23396983155074638,2.39510476363368
-0.787188524442409,700,-1.6924692450258847,-0.8185436310699651,-0.6341462333018819
0.42893671861599264,4400,-1.6924692450258847,0.935177767487691,-1.2399964326889943
-1.1646067033226026,485,-0.8011752027330622,0.935177767487691,1.1834043648594554
0.4708720718249031,4485,0.9814128818525827,-1.9876912301084024,-0.028296033914769446
-0.8291238776513193,1043,0.9814128818525827,-0.23396983155074638,1.7892545642465678
-0.9968652904869609,602,-0.8011752027330622,0.3506039679684723,-0.028296033914769446
-1.0178329670914161,1060,0.9814128818525827,0.935177767487691,2.39510476363368
-0.9968652904869609,505,0.9814128818525827,-0.8185436310699651,-0.028296033914769446
-0.7662208478379537,1250,0.9814128818525827,0.3506039679684723,1.1834043648594554
0.554742778242724,4155,0.09011883955976023,0.3506039679684723,-0.6341462333018819
-0.4726733753755811,1433,-0.8011752027330622,-0.23396983155074638,-0.6341462333018819
0.42893671861599264,1932,0.09011883955976023,-0.8185436310699651,-1.8458466320761069
0.42893671861599264,7744,0.09011883955976023,0.935177767487691,0.5775541654723431
0.009583186526888733,2400,-2.583763287318707,-0.23396983155074638,-1.2399964326889943
-1.0178329670914161,802,-0.8011752027330622,-0.23396983155074638,0.5775541654723431
2.588607408874878,7421,0.09011883955976023,-0.8185436310699651,-1.8458466320761069
0.6595811612650001,4578,0.9814128818525827,-0.8185436310699651,-1.2399964326889943
-1.1436390267181473,525,-0.8011752027330622,-0.23396983155074638,1.7892545642465678
0.4708720718249031,5429,0.09011883955976023,0.935177767487691,-0.6341462333018819
1.5611912552565734,11897,0.09011883955976023,0.3506039679684723,-0.6341462333018819
-0.9758976138825057,781,0.9814128818525827,1.5197515670069097,-0.028296033914769446
-0.8500915542557745,1290,0.09011883955976023,0.3506039679684723,1.7892545642465678
0.9950639869362831,6396,0.9814128818525827,-1.4031174305891838,0.5775541654723431
-0.49364105198003605,1915,0.09011883955976023,0.935177767487691,-0.028296033914769446
2.5466720556659674,15562,0.9814128818525827,-0.8185436310699651,-1.2399964326889943
-0.9758976138825057,1052,0.9814128818525827,-0.23396983155074638,2.39510476363368
-0.158158226308753,2721,0.09011883955976023,1.5197515670069097,-0.028296033914769446
-0.9758976138825057,723,0.9814128818525827,0.935177767487691,-0.028296033914769446
0.03055086313134395,2939,0.9814128818525827,-1.4031174305891838,-0.028296033914769446
0.03055086313134395,2297,-2.583763287318707,-1.4031174305891838,0.5775541654723431
1.078934693354104,13168,0.9814128818525827,-0.23396983155074638,1.1834043648594554
1.6450619616743944,12512,0.09011883955976023,0.3506039679684723,-0.6341462333018819
0.9111932805184622,6439,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
2.5466720556659674,10401,0.09011883955976023,-1.9876912301084024,-0.028296033914769446
-0.8081562010468643,1169,-1.6924692450258847,0.935177767487691,1.7892545642465678
-0.577511758397857,2123,0.9814128818525827,0.3506039679684723,0.5775541654723431
-0.5146087285844912,1668,0.9814128818525827,-0.8185436310699651,1.1834043648594554
0.5337751016382687,5433,0.09011883955976023,0.935177767487691,-0.6341462333018819
0.554742778242724,2080,-0.8011752027330622,-0.23396983155074638,-1.8458466320761069
0.42893671861599264,4469,0.09011883955976023,-0.8185436310699651,-0.6341462333018819
0.42893671861599264,4237,0.9814128818525827,-1.4031174305891838,-0.6341462333018819
-0.9549299372780505,686,0.09011883955976023,0.3506039679684723,-0.028296033914769446
1.5611912552565734,8254,0.9814128818525827,-1.4031174305891838,-1.2399964326889943
1.414417519025387,11060,-0.8011752027330622,-0.23396983155074638,-0.028296033914769446
-0.5146087285844912,1668,0.9814128818525827,0.935177767487691,-0.6341462333018819
0.5966781314516344,7187,0.9814128818525827,-0.23396983155074638,-0.028296033914769446
0.6176458080560896,7598,-0.8011752027330622,0.3506039679684723,0.5775541654723431
-1.0388006436958714,886,0.9814128818525827,0.3506039679684723,2.39510476363368
0.21925995257144068,3175,0.9814128818525827,-1.9876912301084024,0.5775541654723431
-0.8920269074646849,825,-1.6924692450258847,1.5197515670069097,0.5775541654723431
-0.9339622606735954,647,-0.8011752027330622,-0.8185436310699651,-0.6341462333018819
0.03055086313134395,2951,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
-1.1646067033226026,608,-0.8011752027330622,0.3506039679684723,1.1834043648594554
-0.787188524442409,931,0.9814128818525827,0.3506039679684723,-0.6341462333018819
-0.9339622606735954,906,0.9814128818525827,0.3506039679684723,-0.028296033914769446
-0.11622287309984258,2190,-1.6924692450258847,0.3506039679684723,-1.2399964326889943
-1.0388006436958714,684,-0.8011752027330622,-0.23396983155074638,1.1834043648594554
-0.3258996391443945,2114,-0.8011752027330622,0.935177767487691,-0.028296033914769446
0.11442156954916459,2945,-1.6924692450258847,-0.23396983155074638,-0.6341462333018819
-1.0388006436958714,1097,0.09011883955976023,0.935177767487691,2.39510476363368
-1.0597683203003265,478,-0.8011752027330622,-0.8185436310699651,1.7892545642465678
-0.8081562010468643,1079,0.9814128818525827,0.935177767487691,0.5775541654723431
1.498288225443208,6291,-2.583763287318707,-0.8185436310699651,-1.2399964326889943
-0.4097703455622154,1250,0.9814128818525827,-0.23396983155074638,-1.2399964326889943
-1.0388006436958714,605,0.9814128818525827,0.3506039679684723,-0.028296033914769446
0.6176458080560896,10314,0.9814128818525827,0.935177767487691,1.1834043648594554
2.5466720556659674,14752,0.09011883955976023,-1.4031174305891838,-0.6341462333018819
0.9740963103318279,6664,0.09011883955976023,-0.8185436310699651,-0.6341462333018819
-0.8081562010468643,755,-1.6924692450258847,0.935177767487691,-0.6341462333018819
0.21925995257144068,5387,-0.8011752027330622,0.935177767487691,-0.6341462333018819
0.42893671861599264,8924,0.09011883955976023,0.3506039679684723,1.1834043648594554
0.42893671861599264,4864,-0.8011752027330622,0.935177767487691,-0.6341462333018819
-0.8291238776513193,772,0.9814128818525827,1.5197515670069097,-0.6341462333018819
0.7224841910783653,5053,-0.8011752027330622,-0.8185436310699651,-0.028296033914769446
-0.8710592308602297,1030,-0.8011752027330622,0.3506039679684723,1.7892545642465678
-0.20009357951766346,2513,-0.8011752027330622,-0.8185436310699651,-0.028296033914769446
-0.9129945840691402,932,0.09011883955976023,-0.23396983155074638,0.5775541654723431
0.009583186526888733,3091,0.09011883955976023,0.935177767487691,-0.6341462333018819
-0.5146087285844912,1786,0.09011883955976023,0.935177767487691,-0.028296033914769446
0.2611953057803511,3679,0.09011883955976023,0.935177767487691,-1.2399964326889943
-0.8291238776513193,687,-1.6924692450258847,0.935177767487691,-0.6341462333018819
0.5128074250338135,3780,0.09011883955976023,-0.23396983155074638,-0.6341462333018819
-0.9339622606735954,984,0.9814128818525827,0.935177767487691,-0.028296033914769446
2.7563488217105196,16363,-0.8011752027330622,-1.4031174305891838,-0.028296033914769446
1.4773205488387526,11025,-0.8011752027330622,-0.8185436310699651,-0.028296033914769446
0.21925995257144068,3715,-0.8011752027330622,0.935177767487691,-1.2399964326889943
-0.8081562010468643,1187,0.9814128818525827,0.935177767487691,1.1834043648594554
-0.6194471116067674,1073,0.09011883955976023,0.935177767487691,-0.6341462333018819
-0.4726733753755811,1608,-0.8011752027330622,-0.23396983155074638,-0.028296033914769446
0.42893671861599264,4788,0.09011883955976023,-0.8185436310699651,-0.6341462333018819
4.098280124395653,13156,0.9814128818525827,1.5197515670069097,-1.8458466320761069
-0.4517056987711259,1671,0.9814128818525827,-0.8185436310699651,0.5775541654723431
0.42893671861599264,5257,-0.8011752027330622,0.935177767487691,-0.6341462333018819
-1.0178329670914161,573,-0.8011752027330622,-0.8185436310699651,-0.6341462333018819
-1.0388006436958714,878,0.09011883955976023,-0.23396983155074638,1.1834043648594554
-1.0388006436958714,658,-0.8011752027330622,0.935177767487691,-0.028296033914769446
-0.5984794350023122,1161,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
0.4708720718249031,5251,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
-1.1226713501136922,599,-0.8011752027330622,0.935177767487691,1.1834043648594554
-0.20009357951766346,2929,0.9814128818525827,0.935177767487691,-0.6341462333018819
0.3450660121981718,4355,0.9814128818525827,-0.23396983155074638,-0.6341462333018819
-0.9758976138825057,666,0.9814128818525827,-0.23396983155074638,0.5775541654723431
0.21925995257144068,3250,-1.6924692450258847,-0.23396983155074638,-0.6341462333018819
-1.0388006436958714,422,0.9814128818525827,-0.23396983155074638,-0.6341462333018819
0.5128074250338135,4375,-0.8011752027330622,-0.23396983155074638,-1.2399964326889943
-0.20009357951766346,1806,0.09011883955976023,0.3506039679684723,-1.2399964326889943
-0.9758976138825057,945,-0.8011752027330622,0.935177767487691,1.7892545642465678
0.4918397484293583,4764,0.09011883955976023,1.5197515670069097,-1.2399964326889943
-0.158158226308753,3264,-0.8011752027330622,0.3506039679684723,0.5775541654723431
0.9111932805184622,8679,0.9814128818525827,0.3506039679684723,0.5775541654723431
0.8692579273095518,5893,0.09011883955976023,-1.9876912301084024,1.7892545642465678
1.519255902047663,10623,-2.583763287318707,-0.23396983155074638,-0.028296033914769446
-0.9968652904869609,918,0.9814128818525827,-0.23396983155074638,2.39510476363368
1.5611912552565734,12196,0.09011883955976023,-0.8185436310699651,2.39510476363368
-0.8081562010468643,1107,0.9814128818525827,0.3506039679684723,-0.028296033914769446
1.9805447873456774,8690,0.09011883955976023,-1.9876912301084024,-1.2399964326889943
-0.9549299372780505,956,0.09011883955976023,0.935177767487691,-0.028296033914769446
0.2611953057803511,3282,-2.583763287318707,0.3506039679684723,-1.2399964326889943
-0.577511758397857,1191,0.9814128818525827,0.3506039679684723,-1.2399964326889943
0.3870013654070822,4542,-0.8011752027330622,-0.23396983155074638,-1.2399964326889943
0.890225603914007,5807,0.9814128818525827,-1.4031174305891838,-0.6341462333018819
2.5257043790615126,11792,-0.8011752027330622,-1.9876912301084024,-1.2399964326889943
-0.8710592308602297,1097,0.9814128818525827,0.935177767487691,1.1834043648594554
-0.5146087285844912,1792,0.09011883955976023,-0.23396983155074638,0.5775541654723431
2.5466720556659674,18295,0.09011883955976023,-0.8185436310699651,-0.6341462333018819
-0.20009357951766346,1138,0.09011883955976023,-0.23396983155074638,-1.8458466320761069
2.5466720556659674,17095,-0.8011752027330622,-0.8185436310699651,-0.6341462333018819
-0.11622287309984258,2222,-0.8011752027330622,-0.8185436310699651,-1.2399964326889943
-0.011384490077566485,4490,0.09011883955976023,0.935177767487691,1.7892545642465678
1.8966740809278566,8743,0.9814128818525827,-1.4031174305891838,-1.2399964326889943
2.7563488217105196,7834,-0.8011752027330622,-0.23396983155074638,-1.8458466320761069
1.938609434136767,15801,0.09011883955976023,-0.23396983155074638,-0.028296033914769446
-0.8291238776513193,882,-1.6924692450258847,0.935177767487691,-0.6341462333018819
-0.787188524442409,945,-1.6924692450258847,0.935177767487691,-0.6341462333018819
-0.20009357951766346,2273,-2.583763287318707,-0.23396983155074638,-0.028296033914769446
0.42893671861599264,3789,-0.8011752027330622,0.3506039679684723,-1.2399964326889943
0.9531286337273727,4410,0.09011883955976023,-1.9876912301084024,-1.2399964326889943
-0.8081562010468643,1056,0.9814128818525827,-1.4031174305891838,-0.028296033914769446
-0.8500915542557745,862,0.9814128818525827,0.3506039679684723,-0.028296033914769446
1.498288225443208,9511,0.09011883955976023,-0.8185436310699651,-0.6341462333018819
0.4708720718249031,7292,-0.8011752027330622,-0.23396983155074638,1.1834043648594554
2.5257043790615126,15451,0.09011883955976023,-0.8185436310699651,-1.2399964326889943
-0.8081562010468643,683,0.09011883955976023,1.5197515670069097,-1.2399964326889943
0.9111932805184622,5889,-1.6924692450258847,-0.8185436310699651,-0.6341462333018819
-0.20009357951766346,2335,-0.8011752027330622,-0.8185436310699651,-0.028296033914769446
0.8273225741006414,4198,0.09011883955976023,-1.9876912301084024,-1.2399964326889943
0.6386134846605448,4071,0.9814128818525827,0.935177767487691,-1.2399964326889943
-0.158158226308753,2197,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
-0.17912590291320823,2387,0.9814128818525827,-1.4031174305891838,1.1834043648594554
-1.0388006436958714,665,0.9814128818525827,-0.8185436310699651,1.7892545642465678
-0.053319843286476924,2734,-1.6924692450258847,-0.8185436310699651,1.1834043648594554
-0.8710592308602297,659,-1.6924692450258847,-1.4031174305891838,-0.6341462333018819
-0.20009357951766346,3191,0.9814128818525827,0.3506039679684723,1.1834043648594554
0.42893671861599264,5387,0.09011883955976023,-0.8185436310699651,0.5775541654723431
1.519255902047663,13280,0.9814128818525827,0.935177767487691,-0.6341462333018819
-0.8081562010468643,791,0.9814128818525827,1.5197515670069097,-0.6341462333018819
-1.0597683203003265,619,0.9814128818525827,0.935177767487691,-0.028296033914769446
-1.0388006436958714,1013,0.09011883955976023,-0.23396983155074638,1.7892545642465678
-1.0388006436958714,790,-2.583763287318707,-0.23396983155074638,1.7892545642465678
-0.6194471116067674,2041,-0.8011752027330622,0.3506039679684723,1.1834043648594554
1.519255902047663,10589,0.9814128818525827,-0.8185436310699651,-0.6341462333018819
0.4708720718249031,11163,0.09011883955976023,0.935177767487691,1.7892545642465678
-0.9758976138825057,854,0.9814128818525827,-0.23396983155074638,0.5775541654723431
-0.9129945840691402,852,0.9814128818525827,1.5197515670069097,-0.028296033914769446
1.4773205488387526,7535,0.09011883955976023,-0.23396983155074638,-0.6341462333018819
-0.1371905497042978,3023,-0.8011752027330622,0.3506039679684723,-0.6341462333018819
0.5966781314516344,4675,0.9814128818525827,-0.23396983155074638,-1.2399964326889943
0.7015165144739101,4518,0.09011883955976023,-0.23396983155074638,-1.2399964326889943
-0.9129945840691402,648,0.09011883955976023,-1.4031174305891838,-0.028296033914769446
-0.158158226308753,2308,-1.6924692450258847,0.935177767487691,-1.2399964326889943
-1.1646067033226026,492,-1.6924692450258847,0.3506039679684723,1.7892545642465678
0.009583186526888733,3860,0.9814128818525827,0.3506039679684723,0.5775541654723431
0.6176458080560896,4322,-0.8011752027330622,1.5197515670069097,-1.2399964326889943
-0.8291238776513193,850,-0.8011752027330622,1.5197515670069097,-0.028296033914769446
0.5757104548471792,5077,0.9814128818525827,0.3506039679684723,-1.2399964326889943
-0.787188524442409,984,0.9814128818525827,-0.23396983155074638,0.5775541654723431
-0.8081562010468643,875,0.9814128818525827,0.935177767487691,-0.028296033914769446
-1.1226713501136922,580,0.09011883955976023,0.935177767487691,-0.028296033914769446
-1.0388006436958714,422,0.9814128818525827,-1.4031174305891838,-0.6341462333018819
1.4773205488387526,14071,0.09011883955976023,0.3506039679684723,-0.028296033914769446
-0.17912590291320823,2531,0.09011883955976023,-0.8185436310699651,-0.028296033914769446
0.42893671861599264,4628,-0.8011752027330622,1.5197515670069097,-1.2399964326889943
0.21925995257144068,3774,0.09011883955976023,-0.23396983155074638,-0.6341462333018819
0.11442156954916459,2966,-0.8011752027330622,0.935177767487691,-1.2399964326889943
1.519255902047663,7758,0.09011883955976023,-1.9876912301084024,-0.028296033914769446
0.8692579273095518,5624,0.9814128818525827,-0.8185436310699651,-1.2399964326889943
-1.1226713501136922,769,0.9814128818525827,1.5197515670069097,1.1834043648594554
1.5611912552565734,17949,0.9814128818525827,0.3506039679684723,0.5775541654723431
-0.9339622606735954,1254,0.9814128818525827,0.935177767487691,2.39510476363368
-1.0178329670914161,471,0.09011883955976023,0.935177767487691,-0.6341462333018819
-0.787188524442409,626,0.9814128818525827,0.3506039679684723,-1.2399964326889943
-0.8081562010468643,1230,0.9814128818525827,-0.23396983155074638,1.7892545642465678
-1.0178329670914161,593,0.9814128818525827,-0.23396983155074638,-0.6341462333018819
-0.577511758397857,1653,-0.8011752027330622,0.935177767487691,-0.028296033914769446
0.44990439522044784,4497,0.09011883955976023,0.3506039679684723,-1.2399964326889943
-1.0388006436958714,742,-0.8011752027330622,1.5197515670069097,0.5775541654723431
-0.9549299372780505,477,0.09011883955976023,0.935177767487691,-1.2399964326889943
-0.17912590291320823,2610,0.9814128818525827,0.3506039679684723,-0.6341462333018819
-0.6194471116067674,1559,0.09011883955976023,0.935177767487691,-0.028296033914769446
-1.0388006436958714,658,0.09011883955976023,0.935177767487691,-0.028296033914769446
0.6805488378694553,6774,0.9814128818525827,-0.23396983155074638,-0.028296033914769446
1.498288225443208,8203,0.9814128818525827,-1.9876912301084024,-0.028296033914769446
-0.17912590291320823,3238,0.9814128818525827,0.935177767487691,0.5775541654723431
-0.09525519649538736,2300,0.9814128818525827,-1.9876912301084024,0.5775541654723431
0.6595811612650001,4719,0.9814128818525827,-0.8185436310699651,-1.2399964326889943
1.9176417575323117,17041,0.09011883955976023,-0.23396983155074638,0.5775541654723431
0.42893671861599264,4390,0.09011883955976023,0.935177767487691,-1.2399964326889943
0.8692579273095518,6105,0.9814128818525827,0.3506039679684723,-1.2399964326889943
1.9176417575323117,13152,-0.8011752027330622,0.3506039679684723,-0.6341462333018819
-0.17912590291320823,3281,-0.8011752027330622,-0.23396983155074638,1.1834043648594554
-0.07428751989093214,3079,0.9814128818525827,0.935177767487691,-0.028296033914769446
-0.17912590291320823,2219,-0.8011752027330622,-1.4031174305891838,-0.028296033914769446
2.9240902345461612,14819,-0.8011752027330622,-1.4031174305891838,-0.6341462333018819
1.4773205488387526,9827,0.9814128818525827,-1.4031174305891838,-0.028296033914769446
0.42893671861599264,5013,-1.6924692450258847,1.5197515670069097,-0.6341462333018819
0.8482902507050966,4102,-0.8011752027330622,-1.9876912301084024,-1.2399964326889943
-0.9339622606735954,665,0.9814128818525827,0.3506039679684723,0.5775541654723431
